Rhythm,Velocity Score,Original Score
7_jazz-march_88_beat_4-4_bar_39,10.314960629921261,30.0
7_jazz-march_88_beat_4-4_bar_40,10.007874015748031,30.0
7_jazz-march_88_beat_4-4_bar_41,11.4251968503937,31.0
7_jazz-march_88_beat_4-4_bar_42,9.73228346456693,30.0
7_jazz-march_88_beat_4-4_bar_43,9.21259842519685,27.0
7_jazz-march_88_beat_4-4_bar_44,9.866141732283463,30.0
7_jazz-march_88_beat_4-4_bar_46,6.220472440944882,17.0
7_jazz-march_88_beat_4-4_bar_47,6.16535433070866,16.0
7_jazz-march_88_beat_4-4_bar_48,8.000000000000004,18.0
7_jazz-march_88_beat_4-4_bar_49,6.433070866141732,19.0
7_jazz-march_88_beat_4-4_bar_50,6.724409448818898,19.0
7_jazz-march_88_beat_4-4_bar_51,7.1496062992126035,14.0
7_jazz-march_88_beat_4-4_bar_52,6.740157480314966,14.0
7_jazz-march_88_beat_4-4_bar_53,5.874015748031494,14.0
7_jazz-march_88_beat_4-4_bar_54,6.606299212598424,15.0
7_jazz-march_88_beat_4-4_bar_55,9.275590551181104,15.0
7_jazz-march_88_beat_4-4_bar_56,7.4251968503937,14.0
7_jazz-march_88_beat_4-4_bar_57,7.661417322834646,15.0
7_jazz-march_88_beat_4-4_bar_58,6.511811023622045,19.0
7_jazz-march_88_beat_4-4_bar_59,7.3543307086614185,14.0
7_jazz-march_88_beat_4-4_bar_60,5.8110236220472435,14.0
7_jazz-march_88_beat_4-4_bar_61,9.496062992125985,17.0
7_jazz-march_88_beat_4-4_bar_62,7.590551181102359,14.0
7_jazz-march_88_beat_4-4_bar_63,6.322834645669286,14.0
7_jazz-march_88_beat_4-4_bar_64,6.031496062992127,14.0
7_jazz-march_88_beat_4-4_bar_65,8.401574803149604,10.0
7_jazz-march_88_beat_4-4_bar_66,10.393700787401576,24.0
7_jazz-march_88_beat_4-4_bar_67,7.1338582677165325,17.0
7_jazz-march_88_beat_4-4_bar_68,7.464566929133856,21.0
7_jazz-march_88_beat_4-4_bar_69,6.661417322834641,20.0
7_jazz-march_88_beat_4-4_bar_70,6.488188976377954,19.0
7_jazz-march_88_beat_4-4_bar_71,7.173228346456696,17.0
7_jazz-march_88_beat_4-4_bar_72,7.141732283464568,17.0
7_jazz-swing_215_beat_4-4_bar_1,8.244094488188974,9.0
7_jazz-swing_215_beat_4-4_bar_10,4.511811023622051,3.0
7_jazz-swing_215_beat_4-4_bar_11,5.181102362204726,4.0
7_jazz-swing_215_beat_4-4_bar_12,15.944881889763781,18.0
7_jazz-swing_215_beat_4-4_bar_13,12.220472440944883,15.0
7_jazz-swing_215_beat_4-4_bar_14,19.094488188976378,22.0
7_jazz-swing_215_beat_4-4_bar_15,16.409448818897637,21.0
7_jazz-swing_215_beat_4-4_bar_16,18.67716535433071,21.0
7_jazz-swing_215_beat_4-4_bar_2,4.212598425196848,6.0
7_jazz-swing_215_beat_4-4_bar_3,1.031496062992126,1.0
7_jazz-swing_215_beat_4-4_bar_4,10.425196850393702,15.0
7_jazz-swing_215_beat_4-4_bar_5,1.0944881889763778,1.0
7_jazz-swing_215_beat_4-4_bar_6,19.984251968503933,25.0
7_jazz-swing_215_beat_4-4_bar_7,5.826771653543307,9.0
7_jazz-swing_215_beat_4-4_bar_8,16.125984251968504,17.0
7_jazz-swing_215_beat_4-4_bar_9,9.53543307086614,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_1,7.590551181102358,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_10,19.740157480314963,33.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_100,16.149606299212593,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_11,7.73228346456693,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_12,21.03937007874016,24.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_13,1.6141732283464556,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_14,14.700787401574804,20.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_15,5.157480314960629,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_16,23.02362204724409,32.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_17,6.385826771653546,10.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_18,17.795275590551178,33.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_19,5.755905511811022,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_2,14.181102362204722,25.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_20,16.818897637795274,23.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_21,8.165354330708661,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_22,12.37007874015748,17.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_23,2.149606299212598,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_24,15.511811023622045,31.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_25,8.440944881889767,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_26,21.724409448818896,34.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_27,10.385826771653544,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_28,21.54330708661417,36.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_29,2.6535433070866166,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_3,7.173228346456689,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_30,17.480314960629922,18.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_31,5.7165354330708675,6.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_32,14.866141732283463,21.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_33,9.055118110236222,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_34,5.440944881889763,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_35,23.62204724409449,49.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_36,14.763779527559052,23.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_37,9.787401574803148,12.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_38,4.0708661417322904,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_39,24.251968503937007,37.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_4,19.61417322834646,31.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_40,21.267716535433067,31.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_41,2.590551181102363,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_42,2.9448818897637796,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_43,12.047244094488187,19.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_44,12.251968503937011,15.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_45,6.393700787401585,4.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_46,13.45669291338583,17.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_47,18.968503937007878,18.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_48,16.535433070866144,26.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_49,10.68503937007874,12.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_5,8.41732283464567,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_50,1.9921259842519703,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_51,7.062992125984253,8.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_52,8.055118110236219,9.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_53,12.842519685039374,17.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_54,7.763779527559059,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_55,19.22834645669292,32.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_56,23.283464566929137,33.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_57,10.26771653543307,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_58,15.228346456692911,23.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_59,15.811023622047248,26.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_6,13.889763779527556,19.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_60,31.023622047244093,44.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_61,6.8976377952755925,5.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_62,2.6929133858267686,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_63,9.755905511811031,10.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_64,15.51968503937008,20.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_65,7.031496062992124,4.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_66,3.8267716535433056,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_67,15.944881889763785,20.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_68,14.464566929133863,21.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_69,11.30708661417323,12.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_7,3.8346456692913407,4.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_70,7.685039370078746,3.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_71,14.622047244094494,17.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_72,16.291338582677167,17.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_73,4.078740157480315,1.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_74,4.047244094488189,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_75,7.677165354330705,8.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_76,14.598425196850394,19.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_77,9.023622047244098,6.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_78,3.4173228346456703,3.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_79,13.330708661417319,20.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_8,18.874015748031496,27.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_80,28.11811023622047,34.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_81,4.559055118110237,4.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_82,8.417322834645669,6.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_83,13.9763779527559,20.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_84,19.62204724409449,19.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_85,5.401574803149604,4.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_86,2.2755905511811,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_87,10.0,9.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_88,13.480314960629922,17.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_89,5.173228346456694,1.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_9,6.346456692913385,14.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_90,2.7401574803149664,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_91,14.629921259842519,21.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_92,18.267716535433074,21.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_93,4.913385826771654,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_94,2.21259842519685,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_95,11.937007874015745,8.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_96,13.354330708661417,12.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_97,4.874015748031496,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_98,2.5118110236220446,0.0
7_latin-brazilian-maracatu_96_beat_4-4_bar_99,12.228346456692911,13.0
7_latin_95_beat_4-4_bar_1,9.204724409448817,14.0
7_latin_95_beat_4-4_bar_10,16.11023622047244,14.0
7_latin_95_beat_4-4_bar_11,17.968503937007867,15.0
7_latin_95_beat_4-4_bar_12,20.48818897637795,14.0
7_latin_95_beat_4-4_bar_13,16.440944881889763,15.0
7_latin_95_beat_4-4_bar_14,16.00787401574803,8.0
7_latin_95_beat_4-4_bar_15,17.07086614173228,13.0
7_latin_95_beat_4-4_bar_16,20.377952755905504,17.0
7_latin_95_beat_4-4_bar_17,17.244094488188974,15.0
7_latin_95_beat_4-4_bar_18,15.614173228346452,13.0
7_latin_95_beat_4-4_bar_19,16.440944881889774,11.0
7_latin_95_beat_4-4_bar_2,10.212598425196848,14.0
7_latin_95_beat_4-4_bar_20,16.118110236220474,15.0
7_latin_95_beat_4-4_bar_21,15.070866141732276,10.0
7_latin_95_beat_4-4_bar_22,20.01574803149606,15.0
7_latin_95_beat_4-4_bar_23,19.32283464566931,12.0
7_latin_95_beat_4-4_bar_24,19.338582677165363,11.0
7_latin_95_beat_4-4_bar_25,18.66929133858268,19.0
7_latin_95_beat_4-4_bar_26,22.165354330708656,15.0
7_latin_95_beat_4-4_bar_27,16.023622047244096,9.0
7_latin_95_beat_4-4_bar_28,19.18897637795275,18.0
7_latin_95_beat_4-4_bar_29,14.362204724409445,10.0
7_latin_95_beat_4-4_bar_3,10.110236220472439,10.0
7_latin_95_beat_4-4_bar_30,12.81102362204724,14.0
7_latin_95_beat_4-4_bar_31,20.055118110236215,14.0
7_latin_95_beat_4-4_bar_32,19.055118110236222,14.0
7_latin_95_beat_4-4_bar_33,17.27559055118111,15.0
7_latin_95_beat_4-4_bar_34,19.53543307086614,14.0
7_latin_95_beat_4-4_bar_35,17.48031496062992,12.0
7_latin_95_beat_4-4_bar_36,19.944881889763778,15.0
7_latin_95_beat_4-4_bar_37,15.606299212598426,10.0
7_latin_95_beat_4-4_bar_38,14.685039370078739,13.0
7_latin_95_beat_4-4_bar_39,16.992125984251974,15.0
7_latin_95_beat_4-4_bar_4,14.708661417322837,11.0
7_latin_95_beat_4-4_bar_40,20.228346456692915,16.0
7_latin_95_beat_4-4_bar_41,17.92125984251968,12.0
7_latin_95_beat_4-4_bar_42,19.007874015748033,13.0
7_latin_95_beat_4-4_bar_43,18.75590551181103,16.0
7_latin_95_beat_4-4_bar_44,23.71653543307086,17.0
7_latin_95_beat_4-4_bar_45,18.354330708661415,12.0
7_latin_95_beat_4-4_bar_46,16.24409448818897,11.0
7_latin_95_beat_4-4_bar_47,21.37795275590551,19.0
7_latin_95_beat_4-4_bar_48,18.527559055118118,15.0
7_latin_95_beat_4-4_bar_49,17.299212598425193,15.0
7_latin_95_beat_4-4_bar_5,12.8740157480315,12.0
7_latin_95_beat_4-4_bar_50,20.299212598425196,15.0
7_latin_95_beat_4-4_bar_51,19.20472440944883,12.0
7_latin_95_beat_4-4_bar_52,14.149606299212593,13.0
7_latin_95_beat_4-4_bar_53,23.32283464566929,19.0
7_latin_95_beat_4-4_bar_54,20.472440944881892,19.0
7_latin_95_beat_4-4_bar_55,23.09448818897637,18.0
7_latin_95_beat_4-4_bar_56,16.76377952755905,11.0
7_latin_95_beat_4-4_bar_57,20.1496062992126,15.0
7_latin_95_beat_4-4_bar_58,18.417322834645667,15.0
7_latin_95_beat_4-4_bar_59,21.35433070866141,16.0
7_latin_95_beat_4-4_bar_6,15.511811023622041,11.0
7_latin_95_beat_4-4_bar_60,18.88976377952756,14.0
7_latin_95_beat_4-4_bar_61,18.976377952755897,16.0
7_latin_95_beat_4-4_bar_62,25.90551181102364,19.0
7_latin_95_beat_4-4_bar_63,21.007874015748044,16.0
7_latin_95_beat_4-4_bar_64,25.5984251968504,21.0
7_latin_95_beat_4-4_bar_65,19.64566929133857,15.0
7_latin_95_beat_4-4_bar_66,21.881889763779533,15.0
7_latin_95_beat_4-4_bar_67,20.21259842519685,13.0
7_latin_95_beat_4-4_bar_68,23.354330708661415,16.0
7_latin_95_beat_4-4_bar_69,22.976377952755897,16.0
7_latin_95_beat_4-4_bar_7,13.826771653543311,10.0
7_latin_95_beat_4-4_bar_70,24.251968503937007,21.0
7_latin_95_beat_4-4_bar_71,15.015748031496072,13.0
7_latin_95_beat_4-4_bar_72,19.07086614173228,19.0
7_latin_95_beat_4-4_bar_73,17.0236220472441,14.0
7_latin_95_beat_4-4_bar_74,16.330708661417326,15.0
7_latin_95_beat_4-4_bar_75,17.67716535433071,15.0
7_latin_95_beat_4-4_bar_76,20.51968503937008,15.0
7_latin_95_beat_4-4_bar_77,20.57480314960629,14.0
7_latin_95_beat_4-4_bar_78,14.322834645669298,9.0
7_latin_95_beat_4-4_bar_79,12.228346456692911,9.0
7_latin_95_beat_4-4_bar_8,16.181102362204722,12.0
7_latin_95_beat_4-4_bar_80,12.25984251968504,14.0
7_latin_95_beat_4-4_bar_81,11.889763779527541,10.0
7_latin_95_beat_4-4_bar_82,22.377952755905504,16.0
7_latin_95_beat_4-4_bar_83,16.55905511811023,14.0
7_latin_95_beat_4-4_bar_84,17.732283464566933,14.0
7_latin_95_beat_4-4_bar_85,17.00787401574803,13.0
7_latin_95_beat_4-4_bar_86,24.850393700787393,21.0
7_latin_95_beat_4-4_bar_87,21.582677165354333,19.0
7_latin_95_beat_4-4_bar_88,21.307086614173233,17.0
7_latin_95_beat_4-4_bar_9,17.4015748031496,11.0
7_neworleans-secondline_124_beat_4-4_bar_1,2.3543307086614167,3.0
7_neworleans-secondline_124_beat_4-4_bar_10,1.3070866141732314,0.0
7_neworleans-secondline_124_beat_4-4_bar_11,3.1889763779527556,0.0
7_neworleans-secondline_124_beat_4-4_bar_12,1.9448818897637814,0.0
7_neworleans-secondline_124_beat_4-4_bar_13,2.5118110236220446,0.0
7_neworleans-secondline_124_beat_4-4_bar_14,1.9527559055118129,0.0
7_neworleans-secondline_124_beat_4-4_bar_15,1.874015748031491,0.0
7_neworleans-secondline_124_beat_4-4_bar_16,2.0078740157480315,0.0
7_neworleans-secondline_124_beat_4-4_bar_17,4.1338582677165325,0.0
7_neworleans-secondline_124_beat_4-4_bar_18,2.5748031496062955,0.0
7_neworleans-secondline_124_beat_4-4_bar_19,2.141732283464566,0.0
7_neworleans-secondline_124_beat_4-4_bar_2,2.9055118110236196,0.0
7_neworleans-secondline_124_beat_4-4_bar_20,3.8582677165354298,4.0
7_neworleans-secondline_124_beat_4-4_bar_21,2.28346456692913,0.0
7_neworleans-secondline_124_beat_4-4_bar_22,1.6771653543307101,0.0
7_neworleans-secondline_124_beat_4-4_bar_23,1.614173228346452,0.0
7_neworleans-secondline_124_beat_4-4_bar_24,2.488188976377952,0.0
7_neworleans-secondline_124_beat_4-4_bar_25,3.1023622047244057,0.0
7_neworleans-secondline_124_beat_4-4_bar_26,3.1889763779527556,0.0
7_neworleans-secondline_124_beat_4-4_bar_27,1.3543307086614185,0.0
7_neworleans-secondline_124_beat_4-4_bar_28,3.2362204724409462,0.0
7_neworleans-secondline_124_beat_4-4_bar_29,1.7401574803149593,0.0
7_neworleans-secondline_124_beat_4-4_bar_3,2.9999999999999973,0.0
7_neworleans-secondline_124_beat_4-4_bar_30,2.173228346456697,0.0
7_neworleans-secondline_124_beat_4-4_bar_31,2.803149606299213,0.0
7_neworleans-secondline_124_beat_4-4_bar_32,2.5826771653543297,0.0
7_neworleans-secondline_124_beat_4-4_bar_33,2.6614173228346427,2.0
7_neworleans-secondline_124_beat_4-4_bar_34,5.7716535433070835,8.0
7_neworleans-secondline_124_beat_4-4_bar_35,2.4173228346456668,0.0
7_neworleans-secondline_124_beat_4-4_bar_36,2.307086614173233,0.0
7_neworleans-secondline_124_beat_4-4_bar_37,2.763779527559051,2.0
7_neworleans-secondline_124_beat_4-4_bar_38,5.527559055118111,8.0
7_neworleans-secondline_124_beat_4-4_bar_39,2.2834645669291316,0.0
7_neworleans-secondline_124_beat_4-4_bar_4,1.393700787401574,0.0
7_neworleans-secondline_124_beat_4-4_bar_40,1.1574803149606296,0.0
7_neworleans-secondline_124_beat_4-4_bar_41,0.9133858267716572,0.0
7_neworleans-secondline_124_beat_4-4_bar_42,1.61417322834646,0.0
7_neworleans-secondline_124_beat_4-4_bar_43,1.795275590551185,0.0
7_neworleans-secondline_124_beat_4-4_bar_44,2.1889763779527556,1.0
7_neworleans-secondline_124_beat_4-4_bar_45,2.3543307086614167,0.0
7_neworleans-secondline_124_beat_4-4_bar_46,1.6535433070866183,0.0
7_neworleans-secondline_124_beat_4-4_bar_47,3.543307086614174,4.0
7_neworleans-secondline_124_beat_4-4_bar_48,3.039370078740161,4.0
7_neworleans-secondline_124_beat_4-4_bar_5,3.8582677165354324,0.0
7_neworleans-secondline_124_beat_4-4_bar_6,1.3543307086614211,0.0
7_neworleans-secondline_124_beat_4-4_bar_7,3.1968503937007844,0.0
7_neworleans-secondline_124_beat_4-4_bar_8,2.96062992125984,3.0
7_neworleans-secondline_124_beat_4-4_bar_9,2.984251968503939,0.0
7_pop-groove7_138_beat_4-4_bar_1,2.9921259842519667,2.0
7_pop-groove7_138_beat_4-4_bar_10,3.1023622047244173,7.0
7_pop-groove7_138_beat_4-4_bar_11,2.519685039370083,3.0
7_pop-groove7_138_beat_4-4_bar_12,2.251968503937009,3.0
7_pop-groove7_138_beat_4-4_bar_13,2.1338582677165387,0.0
7_pop-groove7_138_beat_4-4_bar_14,1.7874015748031482,2.0
7_pop-groove7_138_beat_4-4_bar_15,0.9291338582677149,0.0
7_pop-groove7_138_beat_4-4_bar_16,2.07874015748032,2.0
7_pop-groove7_138_beat_4-4_bar_2,3.1338582677165334,3.0
7_pop-groove7_138_beat_4-4_bar_3,3.1732283464566926,2.0
7_pop-groove7_138_beat_4-4_bar_4,3.456692913385833,4.0
7_pop-groove7_138_beat_4-4_bar_5,0.5826771653543314,0.0
7_pop-groove7_138_beat_4-4_bar_6,2.023622047244097,2.0
7_pop-groove7_138_beat_4-4_bar_7,1.976377952755909,0.0
7_pop-groove7_138_beat_4-4_bar_8,2.944881889763783,2.0
7_pop-groove7_138_beat_4-4_bar_9,0.8188976377952795,0.0
7_rock_100_beat_4-4_bar_1,2.606299212598426,0.0
7_rock_100_beat_4-4_bar_10,9.598425196850389,8.0
7_rock_100_beat_4-4_bar_2,2.031496062992124,0.0
7_rock_100_beat_4-4_bar_3,3.2913385826771666,0.0
7_rock_100_beat_4-4_bar_4,3.3858267716535426,2.0
7_rock_100_beat_4-4_bar_5,2.6535433070866183,1.0
7_rock_100_beat_4-4_bar_6,4.307086614173228,2.0
7_rock_100_beat_4-4_bar_7,3.7401574803149575,3.0
7_rock_100_beat_4-4_bar_8,6.669291338582678,8.0
7_rock_100_beat_4-4_bar_9,8.921259842519689,7.0
7_rock_105_beat_4-4_bar_1,16.93700787401574,26.0
7_rock_105_beat_4-4_bar_10,9.228346456692915,10.0
7_rock_105_beat_4-4_bar_11,12.070866141732283,15.0
7_rock_105_beat_4-4_bar_12,14.59055118110236,18.0
7_rock_105_beat_4-4_bar_13,17.31496062992126,24.0
7_rock_105_beat_4-4_bar_14,13.645669291338582,18.0
7_rock_105_beat_4-4_bar_15,9.157480314960637,13.0
7_rock_105_beat_4-4_bar_2,16.85826771653543,19.0
7_rock_105_beat_4-4_bar_3,9.251968503937006,11.0
7_rock_105_beat_4-4_bar_4,9.952755905511802,12.0
7_rock_105_beat_4-4_bar_5,14.031496062992128,23.0
7_rock_105_beat_4-4_bar_6,13.480314960629924,17.0
7_rock_105_beat_4-4_bar_7,13.15748031496063,19.0
7_rock_105_beat_4-4_bar_8,12.80314960629921,16.0
7_rock_105_beat_4-4_bar_9,11.02362204724409,14.0
7_rock_120_beat_4-4_bar_1,16.8503937007874,22.0
7_rock_120_beat_4-4_bar_2,15.401574803149607,21.0
7_rock_120_beat_4-4_bar_3,14.787401574803152,16.0
7_rock_130_beat_4-4_bar_1,14.496062992125982,27.0
7_rock_130_beat_4-4_bar_10,14.7244094488189,24.0
7_rock_130_beat_4-4_bar_11,12.598425196850398,25.0
7_rock_130_beat_4-4_bar_12,16.023622047244096,27.0
7_rock_130_beat_4-4_bar_13,17.80314960629921,39.0
7_rock_130_beat_4-4_bar_14,13.047244094488189,25.0
7_rock_130_beat_4-4_bar_15,13.944881889763778,33.0
7_rock_130_beat_4-4_bar_16,14.37007874015748,32.0
7_rock_130_beat_4-4_bar_17,12.01574803149606,24.0
7_rock_130_beat_4-4_bar_18,5.598425196850394,14.0
7_rock_130_beat_4-4_bar_19,8.133858267716533,13.0
7_rock_130_beat_4-4_bar_2,10.37007874015748,20.0
7_rock_130_beat_4-4_bar_20,13.181102362204722,24.0
7_rock_130_beat_4-4_bar_21,12.74015748031496,26.0
7_rock_130_beat_4-4_bar_22,8.18897637795276,22.0
7_rock_130_beat_4-4_bar_23,13.401574803149607,25.0
7_rock_130_beat_4-4_bar_3,13.196850393700789,24.0
7_rock_130_beat_4-4_bar_4,10.881889763779526,19.0
7_rock_130_beat_4-4_bar_5,15.622047244094489,30.0
7_rock_130_beat_4-4_bar_6,16.07086614173228,33.0
7_rock_130_beat_4-4_bar_7,9.795275590551178,29.0
7_rock_130_beat_4-4_bar_8,14.094488188976374,36.0
7_rock_130_beat_4-4_bar_9,22.598425196850393,36.0
7_rock_60_fill_4-4_bar_1,9.204724409448819,16.0
7_rock_88_beat_4-4_bar_1,11.401574803149607,17.0
7_rock_88_beat_4-4_bar_10,32.78740157480315,34.0
7_rock_88_beat_4-4_bar_11,32.13385826771653,33.0
7_rock_88_beat_4-4_bar_12,27.818897637795278,29.0
7_rock_88_beat_4-4_bar_13,32.29133858267716,34.0
7_rock_88_beat_4-4_bar_14,28.937007874015748,38.0
7_rock_88_beat_4-4_bar_15,26.37795275590551,32.0
7_rock_88_beat_4-4_bar_16,20.275590551181104,29.0
7_rock_88_beat_4-4_bar_17,28.07086614173228,26.0
7_rock_88_beat_4-4_bar_18,22.354330708661415,36.0
7_rock_88_beat_4-4_bar_19,20.11811023622047,30.0
7_rock_88_beat_4-4_bar_2,11.535433070866143,17.0
7_rock_88_beat_4-4_bar_20,23.937007874015748,33.0
7_rock_88_beat_4-4_bar_21,22.24409448818898,27.0
7_rock_88_beat_4-4_bar_22,25.362204724409445,37.0
7_rock_88_beat_4-4_bar_23,22.31496062992126,29.0
7_rock_88_beat_4-4_bar_24,25.61417322834646,30.0
7_rock_88_beat_4-4_bar_25,34.06299212598425,40.0
7_rock_88_beat_4-4_bar_26,32.37795275590551,36.0
7_rock_88_beat_4-4_bar_27,26.57480314960629,37.0
7_rock_88_beat_4-4_bar_28,25.881889763779526,29.0
7_rock_88_beat_4-4_bar_29,31.44094488188977,32.0
7_rock_88_beat_4-4_bar_3,12.157480314960631,17.0
7_rock_88_beat_4-4_bar_30,29.81102362204724,32.0
7_rock_88_beat_4-4_bar_31,27.039370078740163,26.0
7_rock_88_beat_4-4_bar_32,30.622047244094503,33.0
7_rock_88_beat_4-4_bar_33,21.37795275590551,23.0
7_rock_88_beat_4-4_bar_34,29.078740157480308,31.0
7_rock_88_beat_4-4_bar_35,22.212598425196852,27.0
7_rock_88_beat_4-4_bar_36,20.92913385826771,28.0
7_rock_88_beat_4-4_bar_37,22.818897637795274,26.0
7_rock_88_beat_4-4_bar_38,23.496062992125985,34.0
7_rock_88_beat_4-4_bar_39,24.188976377952756,30.0
7_rock_88_beat_4-4_bar_4,11.629921259842522,17.0
7_rock_88_beat_4-4_bar_40,20.47244094488189,31.0
7_rock_88_beat_4-4_bar_41,24.385826771653534,29.0
7_rock_88_beat_4-4_bar_42,25.527559055118104,34.0
7_rock_88_beat_4-4_bar_43,27.34645669291338,32.0
7_rock_88_beat_4-4_bar_44,23.07874015748031,28.0
7_rock_88_beat_4-4_bar_45,26.480314960629926,32.0
7_rock_88_beat_4-4_bar_5,14.346456692913389,14.0
7_rock_88_beat_4-4_bar_6,13.165354330708665,16.0
7_rock_88_beat_4-4_bar_7,28.732283464566933,39.0
7_rock_88_beat_4-4_bar_8,18.503937007874015,26.0
7_rock_88_beat_4-4_bar_9,36.65354330708662,40.0
7_rock_93_beat_4-4_bar_10,9.496062992125989,15.0
7_rock_93_beat_4-4_bar_11,14.92913385826772,31.0
